A_re,0.264052089168,0.312273881111,0.353848362946,0.390866779466,0.424490202819,0.455441065746,0.484204071838,0.511122389117,0.536448978595,0.560376250563,0.583054279208,0.604602546484,0.625117819588,0.644679611672,0.663354073960,0.681196836708,0.698255126152,0.714569370693,0.730174439154,0.745100609015,0.759374333179,0.773018854180,0.786054701292,0.798500096685,0.810371290117,0.821682836930,0.832447830634,0.842678098796,0.852384369062,0.861576410663,0.870263155680,0.878452803477,0.886152911063,0.893370471612,0.900111982973,0.906383507680,0.912190725687,0.917538980891,0.922433322275,0.926878540422,0.930879199995,0.934439668715,0.937564143264,0.940256672500,0.942521178301,0.944361474320,0.945781282886,0.946784250261,0.947373960430,0.947553947586,0.947327707440,0.946698707490,0.945670396326,0.944246212104,0.942429590230,0.940223970358,0.937632802749,0.934659554052,0.931307712557,0.927580792978,0.923482340779,0.919015936108,0.914185197355,0.908993784369,0.903445401359,0.897543799505,0.891292779294,0.884696192611,0.877757944595,0.870481995276,0.862872361016,0.854933115752,0.846668392074,0.838082382128,0.829179338372,0.819963574176,0.810439464300,0.800611445229,0.790484015396,0.780061735285,0.769349227428,0.758351176298,0.747072328108,0.735517490515,0.723691532234,0.711599382576,0.699246030904,0.686636526008,0.673775975417,0.660669544640,0.647322456339,0.633739989444,0.619927478206,0.605890311195,0.591633930244,0.577163829340,0.562485553466,0.547604697399,0.532526904457,0.517257865209,0.501803316139,0.486169038275,0.470360855774,0.454384634478,0.438246280433,0.421951738370,0.405506990165,0.388918053261,0.372190979064,0.355331851312,0.338346784416,0.321241921785,0.304023434113,0.286697517658,0.269270392496,0.251748300746,0.234137504793,0.216444285482,0.198674940296,0.180835781526,0.162933134419,0.144973335320,0.126962729792,0.108907670739,0.090814516505,0.072689628971,0.054539371644,0.036370107737,0.018188198242
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.264052089168,-0.312273881111,-0.353848362946,-0.390866779466,-0.424490202819,-0.455441065746,-0.484204071838,-0.511122389117,-0.536448978595,-0.560376250563,-0.583054279208,-0.604602546484,-0.625117819588,-0.644679611672,-0.663354073960,-0.681196836708,-0.698255126152,-0.714569370693,-0.730174439154,-0.745100609015,-0.759374333179,-0.773018854180,-0.786054701292,-0.798500096685,-0.810371290117,-0.821682836930,-0.832447830634,-0.842678098796,-0.852384369062,-0.861576410663,-0.870263155680,-0.878452803477,-0.886152911063,-0.893370471612,-0.900111982973,-0.906383507680,-0.912190725687,-0.917538980891,-0.922433322275,-0.926878540422,-0.930879199995,-0.934439668715,-0.937564143264,-0.940256672500,-0.942521178301,-0.944361474320,-0.945781282886,-0.946784250261,-0.947373960430,-0.947553947586,-0.947327707440,-0.946698707490,-0.945670396326,-0.944246212104,-0.942429590230,-0.940223970358,-0.937632802749,-0.934659554052,-0.931307712557,-0.927580792978,-0.923482340779,-0.919015936108,-0.914185197355,-0.908993784369,-0.903445401359,-0.897543799505,-0.891292779294,-0.884696192611,-0.877757944595,-0.870481995276,-0.862872361016,-0.854933115752,-0.846668392074,-0.838082382128,-0.829179338372,-0.819963574176,-0.810439464300,-0.800611445229,-0.790484015396,-0.780061735285,-0.769349227428,-0.758351176298,-0.747072328108,-0.735517490515,-0.723691532234,-0.711599382576,-0.699246030904,-0.686636526008,-0.673775975417,-0.660669544640,-0.647322456339,-0.633739989444,-0.619927478206,-0.605890311195,-0.591633930244,-0.577163829340,-0.562485553466,-0.547604697399,-0.532526904457,-0.517257865209,-0.501803316139,-0.486169038275,-0.470360855774,-0.454384634478,-0.438246280433,-0.421951738370,-0.405506990165,-0.388918053261,-0.372190979064,-0.355331851312,-0.338346784416,-0.321241921785,-0.304023434113,-0.286697517658,-0.269270392496,-0.251748300746,-0.234137504793,-0.216444285482,-0.198674940296,-0.180835781526,-0.162933134419,-0.144973335320,-0.126962729792,-0.108907670739,-0.090814516505,-0.072689628971,-0.054539371644,-0.036370107737,-0.018188198242
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
# constraint,norm
# norm_sq,130.000000000000
# dEdt,12.771692964164
# lambda_max,12.769556869973
